Date,USD Price,USD Open,USD High,USD Low,USD Vol.,USD Change %
5/23/2023,138.58,138.61,138.91,138.24,,-0.01%
5/22/2023,138.6,138.02,138.71,137.49,,0.47%
5/19/2023,137.95,138.73,138.74,137.43,,-0.55%
5/18/2023,138.71,137.67,138.76,137.29,,0.76%
5/17/2023,137.67,136.38,137.72,136.3,,0.95%
5/16/2023,136.37,136.12,136.7,135.68,,0.19%
5/15/2023,136.11,135.6,136.34,135.6,,0.29%
5/12/2023,135.71,134.51,135.77,134.39,,0.87%
5/11/2023,134.54,134.35,134.85,133.74,,0.15%
5/10/2023,134.34,135.23,135.49,134.11,,-0.64%
5/9/2023,135.21,135.1,135.37,134.72,,0.10%
5/8/2023,135.08,134.82,135.3,134.64,,0.19%
5/5/2023,134.83,134.29,135.13,133.88,,0.42%
5/4/2023,134.27,134.7,134.89,133.5,,-0.30%
5/3/2023,134.68,136.55,136.63,134.68,,-1.36%
5/2/2023,136.53,137.49,137.78,136.31,,-0.69%
5/1/2023,137.48,136.29,137.54,136.19,,0.88%
4/28/2023,136.28,133.96,136.57,133.37,,1.75%
4/27/2023,133.94,133.68,134.21,133.22,,0.21%
4/26/2023,133.66,133.72,133.95,133.01,,-0.04%
4/25/2023,133.71,134.24,134.49,133.37,,-0.38%
4/24/2023,134.22,134.1,134.76,133.89,,0.05%
4/21/2023,134.15,134.24,134.51,133.55,,-0.06%
4/20/2023,134.23,134.71,134.98,134.01,,-0.34%
4/19/2023,134.69,134.12,135.13,133.94,,0.45%
4/18/2023,134.09,134.45,134.71,133.86,,-0.28%
4/17/2023,134.46,133.83,134.59,133.71,,0.52%
4/14/2023,133.77,132.59,133.87,132.16,,0.91%
4/13/2023,132.56,133.13,133.41,132.02,,-0.42%
4/12/2023,133.12,133.71,134.05,132.74,,-0.40%
4/11/2023,133.65,133.61,133.82,132.97,,0.04%
4/10/2023,133.6,132.13,133.88,131.83,,1.11%
4/7/2023,132.13,131.77,132.38,131.52,,0.28%
4/6/2023,131.76,131.32,131.91,130.77,,0.34%
4/5/2023,131.31,131.71,131.85,130.63,,-0.29%
4/4/2023,131.69,132.41,133.18,131.52,,-0.54%
4/3/2023,132.41,132.99,133.76,132.2,,-0.29%
3/31/2023,132.79,132.66,133.61,132.58,,0.11%
3/30/2023,132.65,132.85,132.98,132.21,,-0.14%
3/29/2023,132.84,130.9,132.89,130.76,,1.51%
3/28/2023,130.86,131.57,131.62,130.4,,-0.53%
3/27/2023,131.56,130.54,131.79,130.49,,0.67%
3/24/2023,130.69,130.82,130.95,129.65,,-0.09%
3/23/2023,130.81,131.45,131.68,130.32,,-0.48%
3/22/2023,131.44,132.51,133.01,131,,-0.79%
3/21/2023,132.49,131.32,132.64,131.03,,0.90%
3/20/2023,131.31,132.49,132.65,130.54,,-0.36%
3/17/2023,131.79,133.74,133.78,131.56,,-1.44%
3/16/2023,133.72,133.38,133.85,131.72,,0.24%
3/15/2023,133.4,134.23,135.13,132.21,,-0.61%
3/14/2023,134.22,133.19,134.91,133.03,,0.78%
3/13/2023,133.18,134.98,135.04,132.28,,-1.33%
3/10/2023,134.98,136.15,137.01,134.11,,-0.85%
3/9/2023,136.14,137.35,137.38,135.95,,-0.87%
3/8/2023,137.34,137.16,137.92,136.48,,0.15%
3/7/2023,137.14,135.93,137.21,135.55,,0.91%
3/6/2023,135.91,135.88,136.21,135.37,,0.04%
3/3/2023,135.86,136.77,136.79,135.74,,-0.66%
3/2/2023,136.76,136.16,137.11,136.01,,0.44%
3/1/2023,136.16,136.22,136.48,135.26,,-0.03%
2/28/2023,136.2,136.23,136.95,135.74,,0.00%
2/27/2023,136.2,136.51,136.57,135.91,,-0.19%
2/24/2023,136.46,134.73,136.53,134.06,,1.31%
2/23/2023,134.7,134.88,135.38,134.48,,-0.15%
2/22/2023,134.9,135.01,135.07,134.36,,-0.07%
2/21/2023,134.99,134.26,135.24,134.15,,0.57%
2/20/2023,134.23,134.16,134.55,133.92,,0.06%
2/17/2023,134.15,133.95,135.13,133.93,,0.16%
2/16/2023,133.94,134.15,134.51,133.6,,-0.13%
2/15/2023,134.11,133.12,134.36,132.54,,0.75%
2/14/2023,133.11,132.41,133.33,131.51,,0.54%
2/13/2023,132.4,131.4,132.93,131.3,,0.75%
2/10/2023,131.41,131.57,131.88,129.8,,-0.11%
2/9/2023,131.56,131.38,131.84,130.34,,0.14%
2/8/2023,131.37,131.07,131.55,130.6,,0.24%
2/7/2023,131.05,132.65,132.72,130.48,,-1.21%
2/6/2023,132.65,132.15,132.91,131.51,,1.13%
2/3/2023,131.17,128.66,131.24,128.33,,1.96%
2/2/2023,128.65,128.96,129.13,128.08,,-0.22%
2/1/2023,128.93,130.09,130.44,128.54,,-0.89%
1/31/2023,130.09,130.46,130.54,129.74,,-0.27%
1/30/2023,130.44,129.71,130.62,129.2,,0.45%
1/27/2023,129.85,130.21,130.28,129.49,,-0.28%
1/26/2023,130.21,129.6,130.63,129.02,,0.48%
1/25/2023,129.59,130.18,130.6,129.26,,-0.43%
1/24/2023,130.15,130.65,131.12,129.73,,-0.39%
1/23/2023,130.66,129.51,130.9,129.04,,0.84%
1/20/2023,129.57,128.43,130.63,128.35,,0.90%
1/19/2023,128.42,128.91,128.96,127.76,,-0.36%
1/18/2023,128.88,128.1,131.59,127.57,,0.59%
1/17/2023,128.13,128.57,129.15,127.99,,-0.32%
1/16/2023,128.54,127.83,128.88,127.22,,0.52%
1/13/2023,127.88,129.27,129.43,127.46,,-1.04%
1/12/2023,129.22,132.48,132.49,128.87,,-2.45%
1/11/2023,132.47,132.26,132.88,132.06,,0.17%
1/10/2023,132.25,131.88,132.49,131.38,,0.28%
1/9/2023,131.88,131.93,132.67,131.3,,-0.14%
1/6/2023,132.07,133.41,134.79,131.99,,-1.00%
1/5/2023,133.4,132.63,134.07,131.68,,0.59%
1/4/2023,132.62,131.01,132.74,129.93,,1.24%
1/3/2023,131,130.85,131.41,129.51,,0.21%
1/2/2023,130.73,131.13,131.13,130.62,,-0.29%
12/30/2022,131.11,133.01,133.1,130.77,,-1.43%
12/29/2022,133.01,134.48,134.48,132.88,,-1.09%
12/28/2022,134.47,133.49,134.5,133.37,,0.74%
12/27/2022,133.48,132.9,133.6,132.63,,0.47%
12/26/2022,132.86,132.79,133.23,132.32,,0.05%
12/23/2022,132.79,132.37,133.16,132.15,,0.35%
12/22/2022,132.33,132.5,132.74,131.64,,-0.11%
12/21/2022,132.47,131.73,132.54,131.49,,0.58%
12/20/2022,131.7,136.9,137.48,130.57,,-3.78%
12/19/2022,136.88,136.05,137.18,135.75,,0.14%
12/16/2022,136.69,137.77,137.85,136.29,,-0.78%
12/15/2022,137.76,135.48,138.18,135.24,,1.69%
12/14/2022,135.47,135.59,136,134.59,,-0.07%
12/13/2022,135.57,137.68,137.98,134.66,,-1.52%
12/12/2022,137.66,136.6,137.86,136.51,,0.81%
12/9/2022,136.56,136.66,136.91,135.6,,-0.07%
12/8/2022,136.65,136.63,137.25,136.24,,0.04%
12/7/2022,136.6,137.06,137.87,136.21,,-0.33%
12/6/2022,137.05,136.76,137.48,135.96,,0.23%
12/5/2022,136.74,134.55,136.88,134.12,,1.82%
12/2/2022,134.3,135.29,135.99,133.62,,-0.72%
12/1/2022,135.27,138.07,138.12,135.21,,-2.00%
11/30/2022,138.03,138.71,139.91,137.65,,-0.47%
11/29/2022,138.68,138.96,139.36,137.87,,-0.19%
11/28/2022,138.94,139.34,139.43,137.49,,-0.12%
11/25/2022,139.1,138.63,139.61,138.36,,0.35%
11/24/2022,138.61,139.6,139.65,138.05,,-0.70%
11/23/2022,139.59,141.26,141.63,139.16,,-1.17%
11/22/2022,141.24,142.14,142.25,141.08,,-0.62%
11/21/2022,142.12,140.29,142.27,140.16,,1.26%
11/18/2022,140.35,140.2,140.51,139.63,,0.12%
11/17/2022,140.18,139.55,140.76,138.88,,0.45%
11/16/2022,139.55,139.29,140.3,138.73,,0.19%
11/15/2022,139.29,139.9,140.63,137.68,,-0.42%
11/14/2022,139.88,138.54,140.8,138.47,,0.79%
11/11/2022,138.79,141.01,142.49,138.46,,-1.53%
11/10/2022,140.95,146.46,146.61,140.2,,-3.75%
11/9/2022,146.44,145.69,146.82,145.17,,0.54%
11/8/2022,145.66,146.63,146.96,145.31,,-0.65%
11/7/2022,146.62,147.15,147.59,146.09,,0.02%
11/4/2022,146.59,148.26,148.41,146.55,,-1.13%
11/3/2022,148.27,147.9,148.46,147.11,,0.25%
11/2/2022,147.9,148.29,148.38,145.68,,-0.26%
11/1/2022,148.28,148.71,148.83,146.99,,-0.29%
10/31/2022,148.71,147.76,148.86,147.55,,0.85%
10/28/2022,147.45,146.29,147.9,145.99,,0.81%
10/27/2022,146.27,146.37,146.95,145.11,,-0.05%
10/26/2022,146.35,147.93,148.42,146.22,,-1.05%
10/25/2022,147.91,148.98,149.1,147.52,,-0.70%
10/24/2022,148.96,147.57,149.7,145.63,,0.89%
10/21/2022,147.64,150.15,151.96,146.21,,-1.67%
10/20/2022,150.14,149.88,150.3,149.55,,0.17%
10/19/2022,149.89,149.27,149.92,149.1,,0.42%
10/18/2022,149.26,149.02,149.36,148.67,,0.15%
10/17/2022,149.03,148.45,149.09,148.42,,0.19%
10/14/2022,148.74,147.2,148.89,147.09,,1.03%
10/13/2022,147.22,146.92,147.69,146.5,,0.21%
10/12/2022,146.91,145.86,147.01,145.73,,0.72%
10/11/2022,145.86,145.69,145.92,145.42,,0.12%
10/10/2022,145.68,145.36,145.88,145.23,,0.24%
10/7/2022,145.33,145.13,145.46,144.71,,0.14%
10/6/2022,145.12,144.66,145.15,144.37,,0.34%
10/5/2022,144.63,144.14,144.86,143.52,,0.37%
10/4/2022,144.09,144.54,144.95,143.89,,-0.30%
10/3/2022,144.53,144.61,145.22,144.15,,-0.15%
9/30/2022,144.75,144.45,144.83,144.2,,0.21%
9/29/2022,144.45,144.14,144.81,144.05,,0.20%
9/28/2022,144.16,144.77,144.87,143.9,,-0.41%
9/27/2022,144.76,144.76,144.92,144.06,,0.01%
9/26/2022,144.75,143.39,144.8,143.27,,1.00%
9/23/2022,143.32,142.38,143.48,141.76,,0.68%
9/22/2022,142.35,144.05,145.91,140.35,,-1.17%
9/21/2022,144.04,143.75,144.71,143.34,,0.22%
9/20/2022,143.72,143.2,143.93,142.94,,0.36%
9/19/2022,143.2,142.96,143.65,142.64,,0.20%
9/16/2022,142.91,143.51,143.7,142.83,,-0.43%
9/15/2022,143.52,143.17,143.82,142.79,,0.26%
9/14/2022,143.15,144.58,144.96,142.55,,-0.97%
9/13/2022,144.55,142.85,144.7,141.84,,1.20%
9/12/2022,142.83,142.25,143.51,142.15,,0.22%
9/9/2022,142.52,144.12,144.14,141.5,,-1.09%
9/8/2022,144.09,143.73,144.57,143.32,,0.27%
9/7/2022,143.7,142.8,145,142.72,,0.64%
9/6/2022,142.79,140.62,143.09,140.25,,1.56%
9/5/2022,140.59,140.18,140.68,140.08,,0.28%
9/2/2022,140.2,140.2,140.81,139.87,,0.00%
9/1/2022,140.2,138.97,140.24,138.92,,0.89%
8/31/2022,138.96,138.81,139.01,138.26,,0.12%
8/30/2022,138.79,138.7,139.08,138.05,,0.07%
8/29/2022,138.69,137.66,139.01,137.56,,0.85%
8/26/2022,137.52,136.51,137.57,136.3,,0.75%
8/25/2022,136.5,137.12,137.2,136.32,,-0.44%
8/24/2022,137.11,136.79,137.26,136.17,,0.24%
8/23/2022,136.78,137.49,137.72,135.81,,-0.50%
8/22/2022,137.47,136.88,137.66,136.7,,0.39%
8/19/2022,136.93,135.89,137.25,135.71,,0.77%
8/18/2022,135.88,135.02,135.92,134.64,,0.64%
8/17/2022,135.01,134.24,135.51,133.9,,0.60%
8/16/2022,134.21,133.31,134.69,132.94,,0.67%
8/15/2022,133.32,133.45,133.6,132.55,,-0.12%
8/12/2022,133.48,133.04,133.9,132.88,,0.36%
8/11/2022,133,132.9,133.32,131.73,,0.10%
8/10/2022,132.87,135.16,135.31,132.02,,-1.67%
8/9/2022,135.13,135.01,135.22,134.67,,0.10%
8/8/2022,135,135.01,135.58,134.36,,0.02%
8/5/2022,134.97,132.87,135.51,132.51,,1.60%
8/4/2022,132.85,133.86,134.44,132.76,,-0.75%
8/3/2022,133.86,133.17,134.55,132.28,,0.53%
8/2/2022,133.16,131.62,133.19,130.4,,1.18%
8/1/2022,131.61,133.23,133.57,131.6,,-1.19%
7/29/2022,133.19,134.28,134.68,132.51,,-0.81%
7/28/2022,134.28,136.57,136.6,134.2,,-1.66%
7/27/2022,136.55,136.93,137.48,136.32,,-0.26%
7/26/2022,136.91,136.7,136.98,136.27,,0.18%
7/25/2022,136.66,136.07,136.8,135.89,,0.45%
7/22/2022,136.05,137.39,137.97,135.57,,-0.96%
7/21/2022,137.37,138.24,138.89,137.3,,-0.60%
7/20/2022,138.2,138.19,138.39,137.9,,0.01%
7/19/2022,138.18,138.14,138.4,137.38,,0.04%
7/18/2022,138.12,138.55,138.58,137.89,,-0.30%
7/15/2022,138.53,138.97,139.13,138.39,,-0.27%
7/14/2022,138.9,137.43,139.4,137.33,,1.08%
7/13/2022,137.42,136.88,137.88,136.68,,0.41%
7/12/2022,136.86,137.44,137.54,136.48,,-0.41%
7/11/2022,137.42,136.03,137.76,136,,0.98%
7/8/2022,136.08,136.02,136.58,135.33,,0.07%
7/7/2022,135.98,135.95,136.24,135.54,,0.04%
7/6/2022,135.93,135.89,136.01,134.95,,0.04%
7/5/2022,135.87,135.71,136.38,135.52,,0.13%
7/4/2022,135.69,135.32,135.79,134.78,,0.37%
7/1/2022,135.19,135.73,135.99,134.75,,-0.40%
6/30/2022,135.73,136.59,136.82,135.55,,-0.62%
6/29/2022,136.58,136.13,137.01,135.79,,0.34%
6/28/2022,136.12,135.46,136.4,135.11,,0.51%
6/27/2022,135.43,135.12,135.56,134.51,,0.19%
6/24/2022,135.17,134.95,135.41,134.36,,0.18%
6/23/2022,134.93,136.26,136.26,134.26,,-0.98%
6/22/2022,136.26,136.65,136.72,135.69,,-0.26%
6/21/2022,136.61,135.1,136.71,134.92,,1.13%
6/20/2022,135.08,134.89,135.45,134.54,,0.09%
6/17/2022,134.96,132.21,135.44,132.16,,2.09%
6/16/2022,132.2,133.83,134.69,131.49,,-1.22%
6/15/2022,133.83,135.48,135.6,133.5,,-1.21%
6/14/2022,135.47,134.43,135.49,133.87,,0.80%
6/13/2022,134.4,134.39,135.19,133.59,,-0.01%
6/10/2022,134.42,134.35,134.49,133.36,,0.07%
6/9/2022,134.33,134.27,134.56,133.18,,0.07%
6/8/2022,134.24,132.57,134.49,132.57,,1.25%
6/7/2022,132.58,131.88,133.01,131.86,,0.54%
6/6/2022,131.87,130.86,132.02,130.43,,0.77%
6/3/2022,130.86,129.86,130.99,129.68,,0.79%
6/2/2022,129.83,130.12,130.24,129.51,,-0.22%
6/1/2022,130.11,128.65,130.2,128.64,,1.11%
5/31/2022,128.68,127.57,128.9,127.53,,0.89%
5/30/2022,127.55,127.07,127.83,126.86,,0.35%
5/27/2022,127.11,127.14,127.27,126.67,,-0.02%
5/26/2022,127.14,127.34,127.59,126.55,,-0.13%
5/25/2022,127.31,126.83,127.51,126.65,,0.40%
5/24/2022,126.8,127.9,128.09,126.36,,-0.84%
5/23/2022,127.87,127.93,128.07,127.15,,0.02%
5/20/2022,127.85,127.82,128.31,127.53,,0.04%
5/19/2022,127.8,128.23,128.96,127.03,,-0.33%
5/18/2022,128.22,129.39,129.55,128.01,,-0.90%
5/17/2022,129.39,129.18,129.79,128.82,,0.18%
5/16/2022,129.16,129.27,129.64,128.7,,-0.02%
5/13/2022,129.19,128.35,129.46,128.25,,0.68%
5/12/2022,128.32,129.89,130.06,127.52,,-1.26%
5/11/2022,129.96,130.45,130.82,129.45,,-0.36%
5/10/2022,130.43,130.26,130.58,129.8,,0.14%
5/9/2022,130.25,130.51,131.36,130.12,,-0.24%
5/6/2022,130.56,130.19,130.82,130.09,,0.33%
5/5/2022,130.13,129.07,130.57,128.75,,0.82%
5/4/2022,129.07,130.11,130.39,128.63,,-0.79%
5/3/2022,130.1,130.14,130.31,129.7,,-0.03%
5/2/2022,130.14,129.78,130.49,129.61,,0.24%
4/29/2022,129.83,130.87,130.96,129.31,,-0.78%
4/28/2022,130.85,128.44,131.26,128.33,,1.89%
4/27/2022,128.42,127.23,128.61,126.95,,0.94%
4/26/2022,127.22,128.14,128.23,127.03,,-0.70%
4/25/2022,128.12,128.6,128.88,127.52,,-0.34%
4/22/2022,128.56,128.39,129.12,127.74,,0.13%
4/21/2022,128.39,127.89,128.71,127.8,,0.40%
4/20/2022,127.88,128.92,129.41,127.46,,-0.79%
4/19/2022,128.9,127,128.99,126.97,,1.52%
4/18/2022,126.97,126.43,127.01,126.25,,0.49%
4/15/2022,126.35,125.87,126.7,125.87,,0.39%
4/14/2022,125.86,125.67,126.03,125.09,,0.16%
4/13/2022,125.66,125.36,126.33,125.35,,0.25%
4/12/2022,125.35,125.37,125.77,124.78,,0.00%
4/11/2022,125.35,124.06,125.79,124,,0.83%
4/8/2022,124.32,123.93,124.69,123.67,,0.32%
4/7/2022,123.92,123.8,124.02,123.47,,0.11%
4/6/2022,123.79,123.62,124.07,123.47,,0.15%
4/5/2022,123.6,122.81,123.68,122.38,,0.67%
4/4/2022,122.78,122.64,122.96,122.26,,0.24%
4/1/2022,122.49,121.67,123.05,121.67,,0.68%
3/31/2022,121.66,121.88,122.46,121.28,,-0.11%
3/30/2022,121.8,122.86,123.21,121.31,,-0.85%
3/29/2022,122.84,123.72,124.31,121.98,,-0.86%
3/28/2022,123.91,121.97,125.11,121.96,,1.52%
3/25/2022,122.06,122.36,122.44,121.18,,-0.22%
3/24/2022,122.33,121.16,122.42,120.95,,0.97%
3/23/2022,121.15,120.79,121.42,120.59,,0.29%
3/22/2022,120.8,119.48,121.04,119.44,,1.11%
3/21/2022,119.47,119.17,119.51,119.07,,0.25%
3/18/2022,119.17,118.6,119.41,118.47,,0.49%
3/17/2022,118.59,118.73,119.03,118.37,,-0.11%
3/16/2022,118.72,118.31,119.14,118.17,,0.37%
3/15/2022,118.28,118.18,118.46,117.71,,0.08%
3/14/2022,118.18,117.34,118.23,117.3,,0.77%
3/11/2022,117.28,116.15,117.37,116.1,,0.99%
3/10/2022,116.13,115.84,116.21,115.81,,0.27%
3/9/2022,115.82,115.68,115.96,115.56,,0.14%
3/8/2022,115.66,115.32,115.8,115.27,,0.32%
3/7/2022,115.29,114.82,115.49,114.79,,0.44%
3/4/2022,114.78,115.47,115.56,114.65,,-0.59%
3/3/2022,115.46,115.53,115.82,115.38,,-0.03%
3/2/2022,115.5,114.91,115.7,114.79,,0.53%
3/1/2022,114.89,115.01,115.3,114.7,,-0.09%
2/28/2022,114.99,114.98,115.79,114.86,,-0.49%
2/25/2022,115.56,115.54,115.78,115.15,,0.03%
2/24/2022,115.52,114.99,115.71,114.41,,0.48%
2/23/2022,114.97,115.09,115.21,114.92,,-0.10%
2/22/2022,115.08,114.74,115.25,114.5,,0.30%
2/21/2022,114.74,114.93,115.13,114.71,,-0.23%
2/18/2022,115,114.94,115.31,114.79,,0.06%
2/17/2022,114.93,115.5,115.55,114.85,,-0.46%
2/16/2022,115.46,115.64,115.8,115.35,,-0.14%
2/15/2022,115.62,115.55,115.89,115.26,,0.08%
2/14/2022,115.53,115.28,115.76,115.01,,0.10%
2/11/2022,115.41,116.02,116.18,115.01,,-0.51%
2/10/2022,116,115.51,116.35,115.48,,0.44%
2/9/2022,115.49,115.55,115.69,115.32,,-0.04%
2/8/2022,115.54,115.1,115.64,115.05,,0.36%
2/7/2022,115.12,115.23,115.39,114.91,,-0.07%
2/4/2022,115.2,114.98,115.44,114.77,,0.22%
2/3/2022,114.95,114.47,115,114.33,,0.45%
2/2/2022,114.44,114.73,114.81,114.16,,-0.24%
2/1/2022,114.71,115.13,115.21,114.57,,-0.34%
1/31/2022,115.1,115.23,115.61,114.92,,-0.12%
1/28/2022,115.24,115.37,115.7,115.12,,-0.09%
1/27/2022,115.34,114.65,115.5,114.47,,0.62%
1/26/2022,114.63,113.9,114.71,113.77,,0.68%
1/25/2022,113.86,113.98,114.17,113.67,,-0.05%
1/24/2022,113.92,113.66,114.01,113.47,,0.21%
1/21/2022,113.68,114.11,114.17,113.6,,-0.36%
1/20/2022,114.09,114.32,114.56,113.96,,-0.20%
1/19/2022,114.32,114.62,114.79,114.21,,-0.25%
1/18/2022,114.61,114.64,115.07,114.45,,0.01%
1/17/2022,114.6,114.21,114.66,114.13,,0.35%
1/14/2022,114.2,114.2,114.27,113.48,,0.03%
1/13/2022,114.17,114.65,114.71,114,,-0.40%
1/12/2022,114.63,115.3,115.48,114.38,,-0.56%
1/11/2022,115.28,115.21,115.69,115.12,,0.07%
1/10/2022,115.2,115.64,115.86,115.05,,-0.30%
1/7/2022,115.55,115.84,116.05,115.51,,-0.23%
1/6/2022,115.82,116.13,116.2,115.63,,-0.24%
1/5/2022,116.1,116.16,116.26,115.62,,-0.03%
1/4/2022,116.14,115.34,116.36,115.29,,0.71%
1/3/2022,115.32,115.1,115.38,114.96,,0.21%
12/31/2021,115.08,115.08,115.2,115,,0.02%
12/30/2021,115.06,114.96,115.21,114.94,,0.10%
12/29/2021,114.94,114.82,115.04,114.67,,0.11%
12/28/2021,114.81,114.87,114.96,114.71,,-0.02%
12/27/2021,114.83,114.39,114.93,114.3,,0.37%
12/24/2021,114.41,114.38,114.52,114.29,,0.03%
12/23/2021,114.37,114.1,114.48,114.07,,0.23%
12/22/2021,114.11,114.12,114.38,113.95,,0.03%
12/21/2021,114.08,113.6,114.23,113.55,,0.44%
12/20/2021,113.58,113.63,113.74,113.33,,-0.08%
12/17/2021,113.67,113.66,113.87,113.14,,-0.03%
12/16/2021,113.7,114.03,114.26,113.56,,-0.28%
12/15/2021,114.02,113.73,114.28,113.62,,0.27%
12/14/2021,113.71,113.58,113.77,113.43,,0.13%
12/13/2021,113.56,113.28,113.74,113.27,,0.16%
12/10/2021,113.38,113.52,113.81,113.22,,-0.05%
12/9/2021,113.44,113.68,113.82,113.27,,-0.19%
12/8/2021,113.66,113.59,113.97,113.31,,0.08%
12/7/2021,113.57,113.47,113.79,113.4,,0.10%
12/6/2021,113.46,112.78,113.57,112.77,,0.59%
12/3/2021,112.8,113.17,113.63,112.56,,-0.31%
12/2/2021,113.15,112.77,113.35,112.71,,0.35%
12/1/2021,112.75,113.18,113.64,112.67,,-0.34%
11/30/2021,113.13,113.53,113.91,112.53,,-0.34%
11/29/2021,113.52,113.35,113.97,112.99,,0.19%
11/26/2021,113.31,115.37,115.39,113.05,,-1.77%
11/25/2021,115.35,115.42,115.47,115.24,,-0.05%
11/24/2021,115.41,115.11,115.53,114.82,,0.25%
11/23/2021,115.12,114.92,115.19,114.49,,0.23%
11/22/2021,114.86,113.97,114.97,113.91,,0.77%
11/19/2021,113.98,114.25,114.55,113.58,,-0.23%
11/18/2021,114.24,114.07,114.49,113.88,,0.15%
11/17/2021,114.07,114.83,114.98,113.93,,-0.65%
11/16/2021,114.82,114.13,114.86,114.1,,0.61%
11/15/2021,114.12,113.91,114.23,113.76,,0.24%
11/12/2021,113.85,114.07,114.31,113.76,,-0.18%
11/11/2021,114.05,113.93,114.16,113.81,,0.13%
11/10/2021,113.9,112.88,114.03,112.77,,0.93%
11/9/2021,112.85,113.23,113.3,112.72,,-0.33%
11/8/2021,113.22,113.44,113.68,113.08,,-0.16%
11/5/2021,113.4,113.75,114.04,113.3,,-0.31%
11/4/2021,113.75,114.01,114.29,113.51,,-0.20%
11/3/2021,113.98,113.96,114.23,113.72,,0.03%
11/2/2021,113.95,114,114.15,113.46,,-0.03%
11/1/2021,113.98,113.98,114.46,113.94,,-0.02%
10/29/2021,114,113.59,114.1,113.39,,0.39%
10/28/2021,113.56,113.83,113.88,113.25,,-0.22%
10/27/2021,113.81,114.16,114.23,113.39,,-0.29%
10/26/2021,114.14,113.71,114.32,113.68,,0.39%
10/25/2021,113.7,113.6,113.93,113.46,,0.21%
10/22/2021,113.46,113.98,114.21,113.41,,-0.45%
10/21/2021,113.97,114.28,114.42,113.65,,-0.25%
10/20/2021,114.26,114.38,114.71,114.08,,-0.09%
10/19/2021,114.36,114.33,114.41,113.88,,0.04%
10/18/2021,114.31,114.22,114.46,114.01,,0.10%
10/15/2021,114.2,113.68,114.48,113.64,,0.48%
10/14/2021,113.66,113.28,113.73,113.21,,0.38%
10/13/2021,113.23,113.61,113.82,113.23,,-0.33%
10/12/2021,113.6,113.31,113.8,113,,0.26%
10/11/2021,113.3,112.18,113.43,112.15,,0.96%
10/8/2021,112.22,111.63,112.27,111.51,,0.56%
10/7/2021,111.59,111.42,111.66,111.23,,0.16%
10/6/2021,111.41,111.48,111.8,111.2,,-0.04%
10/5/2021,111.45,110.89,111.57,110.87,,0.52%
10/4/2021,110.87,111.04,111.32,110.83,,-0.16%
10/1/2021,111.05,111.28,111.5,110.9,,-0.20%
9/30/2021,111.27,111.98,112.09,111.24,,-0.62%
9/29/2021,111.96,111.5,112.05,111.21,,0.41%
9/28/2021,111.5,111.01,111.65,110.93,,0.45%
9/27/2021,111,110.69,111.08,110.53,,0.25%
9/24/2021,110.72,110.33,110.8,110.25,,0.38%
9/23/2021,110.3,109.79,110.36,109.75,,0.47%
9/22/2021,109.78,109.24,109.91,109.12,,0.52%
9/21/2021,109.21,109.41,109.72,109.18,,-0.16%
9/20/2021,109.39,109.98,110.04,109.32,,-0.52%
9/17/2021,109.96,109.78,110.08,109.67,,0.24%
9/16/2021,109.7,109.38,109.84,109.21,,0.31%
9/15/2021,109.36,109.68,109.75,109.11,,-0.28%
9/14/2021,109.67,110,110.17,109.53,,-0.28%
9/13/2021,109.98,109.89,110.17,109.85,,0.05%
9/10/2021,109.93,109.72,110,109.69,,0.21%
9/9/2021,109.7,110.24,110.3,109.62,,-0.48%
9/8/2021,110.23,110.29,110.46,110.14,,-0.04%
9/7/2021,110.27,109.86,110.32,109.69,,0.40%
9/6/2021,109.83,109.75,109.96,109.7,,0.09%
9/3/2021,109.73,109.96,110.08,109.59,,-0.17%
9/2/2021,109.92,110.01,110.12,109.92,,-0.06%
9/1/2021,109.99,110.03,110.43,109.88,,-0.03%
8/31/2021,110.02,109.94,110.09,109.59,,0.09%
8/30/2021,109.92,109.86,109.97,109.7,,0.09%
8/27/2021,109.82,110.1,110.28,109.78,,-0.23%
8/26/2021,110.07,110,110.24,109.92,,0.07%
8/25/2021,109.99,109.64,110.13,109.62,,0.34%
8/24/2021,109.62,109.7,109.9,109.41,,-0.05%
8/23/2021,109.68,109.81,110.16,109.65,,-0.11%
8/20/2021,109.8,109.75,109.89,109.57,,0.07%
8/19/2021,109.72,109.77,110.23,109.49,,-0.02%
8/18/2021,109.74,109.58,110.07,109.48,,0.16%
8/17/2021,109.57,109.23,109.66,109.12,,0.31%
8/16/2021,109.23,109.71,109.76,109.11,,-0.31%
8/13/2021,109.57,110.4,110.47,109.54,,-0.73%
8/12/2021,110.38,110.42,110.55,110.31,,-0.02%
8/11/2021,110.4,110.58,110.81,110.31,,-0.14%
8/10/2021,110.56,110.29,110.6,110.28,,0.25%
8/9/2021,110.28,110.27,110.36,110.02,,0.03%
8/6/2021,110.25,109.77,110.36,109.7,,0.46%
8/5/2021,109.74,109.49,109.8,109.41,,0.25%
8/4/2021,109.47,109.07,109.69,108.72,,0.39%
8/3/2021,109.04,109.32,109.36,108.88,,-0.22%
8/2/2021,109.28,109.7,109.79,109.19,,-0.38%
7/30/2021,109.7,109.49,109.83,109.36,,0.22%
7/29/2021,109.46,109.91,109.96,109.42,,-0.40%
7/28/2021,109.9,109.76,110.29,109.74,,0.13%
7/27/2021,109.76,110.36,110.41,109.58,,-0.53%
